id,sex,s_maths,s_read,e_behav1,e_behav2,e_behav3,e_maths,e_read,FSM,IDACI,start_vocab_total,School,Class,Age_at_start,Age_at_end,Classification,count,countFSM,percentageFSM,GrowthRate
17936,1,24,38,0,0,0,26,44,1,1200,15,423,1049,4.95,5.03,1,13,2,0.11,1.00000936176402
18605,0,24,22,3,0,0,26,43,0,12379,11,442,1049,4.75,5.08,1,12,0,0.12,1.00000936176402
24793,1,12,19,7,2,3,13,30,1,3150,13,593,1213,4.71,5.37,1,20,13,0.07,1.00000936176402
29457,1,24,22,4,0,1,26,58,0,2699,16,715,1199,4.3,5.05,1,60,18,0.42,1.00000936176402
34036,1,36,55,0,0,0,39,63,0,2353,16,853,1096,4.94,5.11,2,21,7,0.14,1.00000936176402
34094,0,36,38,0,0,0,39,52,0,5749,18,854,1101,4.74,4.86,2,39,9,0.3,1.00000936176402
34565,0,36,36,0,0,0,39,69,0,12130,16,865,1208,4.79,5.19,2,19,4,0.15,1.00000936176402
34814,0,36,23,2,1,0,39,55,0,5323,14,870,1233,5.02,5.47,2,19,7,0.12,1.00000936176402
35665,1,12,22,8,4,1,13,28,0,16636,13,894,673,4.58,4.83,1,53,5,0.48,1.00000936176402
36953,1,24,31,0,2,1,26,48,1,25941,19,929,1049,4.73,4.9,1,77,8,0.69,1.00000936176402
37519,1,24,29,0,0,0,26,57,1,494,13,956,168,4.74,5.15,1,39,23,0.16,1.00000936176402
39218,0,36,44,0,0,0,39,75,0,15402,17,998,346,4.46,4.88,2,11,2,0.09,1.00000936176402
42743,1,36,35,0,0,0,39,103,0,19230,17,1083,996,4.64,5.42,2,19,0,0.19,1.00000936176402
58003,0,36,60,7,6,1,39,164,0,27314,18,1533,179,4.91,5.74,2,10,1,0.09,1.00000936176402
18030,0,35,42,0,0,0,38,46,0,22910,22,426,86,4.8,4.91,1,10,0,0.1,1.00000961853728
41781,0,35,35,0,0,0,38,69,0,29042,15,1062,839,4.17,4.96,1,6,0,0.06,1.00000961853728
177,0,23,31,9,6,3,25,80,0,5368,18,5,1049,4.9,5.65,1,15,0,0.15,1.00000975228252
18218,0,23,26,2,0,0,25,39,0,4836,19,430,871,4.95,5.03,1,23,1,0.22,1.00000975228252
29429,1,23,25,0,0,0,25,82,0,22942,11,715,351,4.84,5.59,1,60,18,0.42,1.00000975228252
33268,0,23,43,6,3,1,25,69,0,18018,18,835,179,4.92,5.33,1,8,1,0.07,1.00000975228252
36966,1,23,45,0,0,0,25,55,0,15352,15,930,633,4.78,4.87,1,7,0,0.07,1.00000975228252
9076,0,34,24,5,5,3,37,67,0,24444,16,191,1049,4.2,4.98,1,16,0,0.16,1.00000988980189
52777,0,34,32,0,0,0,37,97,0,1700,19,1352,468,4.63,5.42,1,35,6,0.29,1.00000988980189
829,1,22,39,0,1,0,24,44,0,4104,19,21,1156,4.7,5.11,1,25,6,0.19,1.00001017682102
6957,1,11,7,0,0,0,12,42,1,4429,1,145,1049,4.9,5.65,1,22,6,0.16,1.00001017682102
17422,1,22,41,0,0,0,24,73,0,4840,17,409,1263,4.93,5.18,1,14,4,0.1,1.00001017682102
18283,0,22,23,5,1,1,24,24,0,12763,16,431,1188,5.04,5.12,1,29,4,0.25,1.00001017682102
32760,0,22,22,8,4,2,24,105,0,18686,14,822,320,4.55,5.3,1,49,4,0.45,1.00001017682102
32941,0,33,65,0,0,0,36,89,0,2826,21,826,355,4.72,5.1,1,20,8,0.12,1.00001017682102
45349,0,33,28,0,0,0,36,98,0,21710,16,1168,1058,4.73,5.58,1,12,2,0.1,1.00001017682102
47369,0,22,42,0,0,0,24,84,0,14302,17,1227,57,4.99,5.74,1,54,2,0.52,1.00001017682102
48855,0,44,57,1,1,1,48,85,0,16150,21,1257,176,4.79,5.46,2,17,1,0.16,1.00001017682102
70191,1,22,50,0,0,0,24,62,0,24874,18,1954,68,4.71,5.54,1,34,3,0.31,1.00001017682102
114,0,21,24,5,3,1,23,45,1,1360,11,4,898,4.53,4.85,1,28,10,0.18,1.00001064003066
1708,0,21,14,4,2,0,23,20,0,9652,10,45,1435,4.71,5.54,1,57,5,0.52,1.00001064003066
24334,1,21,13,0,0,0,23,25,0,6607,5,585,874,4.59,5,1,41,6,0.35,1.00001064003066
33167,0,21,25,0,0,0,23,76,0,4591,10,832,1410,4.62,5.03,1,57,10,0.47,1.00001064003066
36300,0,63,167,0,0,0,69,157,0,27746,22,910,558,5.04,5.81,2,47,2,0.45,1.00001064003066
66483,0,21,11,1,0,0,23,32,1,5266,6,1804,1273,4.59,5.34,1,38,14,0.24,1.00001064003066
17667,0,31,50,0,0,0,34,92,0,16228,13,415,1229,4.93,5.02,1,52,7,0.45,1.00001080395545
964,0,20,17,5,1,0,22,70,1,621,10,26,1049,4.81,5.64,1,19,7,0.12,1.00001114745158
6230,1,20,21,2,1,1,22,68,1,2950,12,131,1049,4.58,5.41,1,10,5,0.05,1.00001114745158
9809,0,30,30,7,2,0,33,58,0,28600,15,209,716,4.7,5.35,1,42,0,0.42,1.00001114745158
16977,1,30,48,0,0,0,33,72,0,18711,22,393,1238,4.94,5.11,1,29,11,0.18,1.00001114745158
33307,0,10,17,1,0,0,11,26,0,7215,11,836,1191,4.45,4.95,1,34,3,0.31,1.00001114745158
35612,0,30,33,0,0,0,33,69,0,30172,17,893,1371,4.68,4.76,1,34,0,0.34,1.00001114745158
37108,0,40,63,1,0,0,44,86,0,18798,20,937,135,5.09,5.25,2,10,0,0.1,1.00001114745158
45643,0,30,43,2,1,2,33,87,0,5812,22,1177,1049,4.76,5.51,1,25,4,0.21,1.00001114745158
63106,0,10,14,6,0,1,11,23,0,30295,10,1691,1054,4.83,5.58,1,32,1,0.31,1.00001114745158
67295,1,20,32,1,1,0,22,69,0,21159,21,1835,852,5,5.83,1,32,3,0.29,1.00001114745158
67481,1,10,15,8,4,2,11,24,0,2153,11,1842,4,4.25,4.91,1,5,0,0.05,1.00001114745158
34091,0,49,103,0,0,0,54,168,0,3199,20,854,1101,4.96,5.75,2,39,9,0.3,1.00001136424568
10925,0,39,58,0,1,0,43,81,1,36,20,231,1049,4.76,5.5,2,8,4,0.04,1.00001141976925
11758,1,39,64,0,0,0,43,133,0,31180,21,250,33,4.97,5.6,2,30,0,0.3,1.00001141976925
35375,1,29,33,0,0,0,32,56,0,18272,18,885,164,4.95,5.4,1,21,5,0.16,1.00001151352509
37726,0,29,39,1,0,0,32,60,1,2091,12,962,162,4.81,4.9,1,30,4,0.26,1.00001151352509
60069,0,29,40,0,0,0,32,52,1,14,19,1583,1049,4.9,4.98,1,11,5,0.06,1.00001151352509
32934,1,48,121,0,0,0,53,168,1,1202,19,826,355,4.81,5.17,2,20,8,0.12,1.00001158964642
17943,0,19,17,3,1,0,21,34,0,8005,11,423,1049,3.95,5.36,1,13,2,0.11,1.00001170573618
18433,1,19,26,4,0,0,21,32,0,7143,15,436,873,4.8,4.89,1,50,1,0.49,1.00001170573618
26943,1,19,26,5,0,1,21,36,0,9175,18,654,1427,4.99,5.07,1,25,4,0.21,1.00001170573618
51917,1,19,22,7,1,0,21,40,0,29208,16,1326,1265,4.95,5.37,1,27,3,0.24,1.00001170573618
1092,0,28,33,0,0,0,31,46,0,18992,19,29,1049,4.68,4.89,1,8,3,0.05,1.00001190447955
16985,0,28,37,0,0,0,31,72,0,2412,17,393,1238,4.67,4.84,1,29,11,0.18,1.00001190447955
25521,1,37,57,0,0,0,41,134,1,22856,20,614,1049,5.02,5.77,2,24,2,0.22,1.00001200640588
34122,0,37,48,0,0,0,41,58,1,3199,16,854,1114,4.9,5.3,2,39,9,0.3,1.00001200640588
34408,1,37,33,0,0,0,41,104,0,5794,17,861,1161,4.87,5.31,2,19,1,0.18,1.00001200640588
11981,0,18,17,0,0,0,20,42,0,362,14,256,1021,4.03,4.78,1,17,11,0.06,1.00001232294326
17979,1,27,32,0,0,0,30,46,0,7203,20,424,12,4.87,5.03,1,28,2,0.26,1.00001232294326
18333,1,27,37,0,0,0,30,55,0,12136,15,433,871,5,5.17,1,14,1,0.13,1.00001232294326
18667,0,27,43,2,0,0,30,56,0,2966,20,445,1049,4.87,5.12,1,22,3,0.19,1.00001232294326
21232,0,9,12,0,0,0,10,15,1,17311,8,512,1049,4.52,4.93,1,61,24,0.37,1.00001232294326
33733,1,27,30,0,0,0,30,34,0,756,17,847,298,4.69,4.77,1,23,2,0.21,1.00001232294326
34405,1,36,51,0,0,0,40,99,0,25442,18,861,1161,4.75,5.19,2,19,1,0.18,1.00001232294326
34596,1,36,54,0,0,0,40,60,0,2596,18,866,45,4.88,4.99,2,11,1,0.1,1.00001232294326
50028,0,18,19,6,1,0,20,32,0,10820,14,1286,358,4.35,4.77,1,28,8,0.2,1.00001232294326
50884,1,27,43,2,0,0,30,88,0,30384,18,1306,358,4.74,5.24,1,58,1,0.57,1.00001232294326
17213,0,35,57,2,0,0,39,97,0,17928,18,401,1049,5.02,5.19,2,20,1,0.19,1.0000126566397
32937,1,35,53,0,0,0,39,79,1,2056,21,826,355,5.1,5.27,2,20,8,0.12,1.0000126566397
34389,1,35,37,0,0,0,39,100,0,9192,18,861,1074,4.94,5.7,2,19,1,0.18,1.0000126566397
51766,1,35,54,0,0,0,39,70,0,10431,22,1323,1347,4.68,5.41,2,10,1,0.09,1.0000126566397
18112,1,26,52,0,0,0,29,65,0,6724,17,428,1054,4.81,4.89,1,38,12,0.26,1.00001277192857
18296,0,26,26,4,0,0,29,46,0,4840,18,432,871,4.93,5.34,1,17,3,0.14,1.00001277192857
23300,0,26,26,3,0,0,29,55,0,15044,14,559,1291,4.82,5.57,1,42,6,0.36,1.00001277192857
33302,1,26,42,1,0,3,29,75,0,11320,17,836,1191,4.45,4.95,1,34,3,0.31,1.00001277192857
38861,0,26,46,5,4,3,29,79,0,23860,19,987,321,4.63,4.88,1,31,0,0.31,1.00001277192857
50812,0,26,33,4,3,0,29,57,0,21980,16,1304,361,4.47,4.91,1,25,2,0.23,1.00001277192857
50945,1,26,40,0,0,0,29,83,1,17833,19,1307,354,4.6,5.02,1,16,3,0.13,1.00001277192857
59754,1,26,28,0,0,0,29,37,0,86,18,1578,42,4.93,5.01,1,28,14,0.14,1.00001277192857
3240,0,34,23,0,1,0,38,47,0,22871,16,71,106,4.22,4.96,1,15,3,0.12,1.00001300893083
23208,1,17,17,7,0,1,19,22,1,5384,9,558,81,4.81,5.56,1,35,11,0.24,1.00001300893083
45673,0,34,62,0,0,0,38,88,0,5812,22,1177,1049,4.1,4.85,1,25,4,0.21,1.00001300893083
50719,0,17,19,2,2,1,19,32,0,31366,12,1302,60,4.35,4.76,1,30,1,0.29,1.00001300893083
50826,0,51,59,0,0,0,57,119,0,17129,16,1304,1324,5.03,5.8,2,25,2,0.23,1.00001300893083
52204,0,17,20,3,0,0,19,29,0,19220,15,1333,1287,4.58,4.99,1,72,1,0.71,1.00001300893083
10482,1,25,33,3,1,1,28,83,0,29610,21,220,1268,4.35,5.1,1,72,3,0.69,1.00001325490484
13736,1,25,28,0,0,0,28,59,0,30558,16,301,1120,4.79,5.54,1,47,1,0.46,1.00001325490484
16815,0,25,24,0,0,0,28,36,0,3148,17,389,996,4.75,4.91,1,42,14,0.28,1.00001325490484
16943,0,25,39,0,0,0,28,52,0,18711,15,392,1049,5.03,5.11,1,35,3,0.32,1.00001325490484
16945,0,25,30,6,0,0,28,36,0,21354,17,392,1049,4.94,5.03,1,35,3,0.32,1.00001325490484
16951,0,25,49,2,1,0,28,59,0,18711,17,392,1049,4.82,4.91,1,35,3,0.32,1.00001325490484
22454,1,25,17,0,0,0,28,41,1,2020,8,537,647,4.87,5.29,1,48,15,0.33,1.00001325490484
34779,1,25,25,7,0,0,28,33,1,583,14,870,994,4.7,4.85,1,19,7,0.12,1.00001325490484
35944,1,25,22,0,0,0,28,93,0,5577,14,903,527,4.76,5.43,1,53,2,0.51,1.00001325490484
68643,0,25,24,2,0,0,28,107,0,23227,12,1882,408,4.94,5.77,1,35,0,0.35,1.00001325490484
3022,1,32,23,2,1,0,36,38,0,19697,14,68,102,4.24,4.94,1,11,1,0.1,1.00001377588853
3242,1,40,59,0,0,0,45,145,1,17302,18,71,106,4.7,5.44,2,15,3,0.12,1.00001377588853
13555,1,24,59,6,2,2,27,85,0,23913,21,297,238,4.66,5.34,1,15,0,0.15,1.00001377588853
16618,0,32,44,0,0,0,36,54,0,725,21,385,1001,5.02,5.1,1,51,17,0.34,1.00001377588853
25646,1,24,28,0,0,0,27,55,1,358,13,616,1056,4.61,5.02,1,42,11,0.31,1.00001377588853
25888,0,24,20,1,1,0,27,74,0,31781,10,624,1112,4.45,5.12,1,47,2,0.45,1.00001377588853
27014,1,32,51,1,4,3,36,64,0,14099,20,656,1113,4.86,4.94,1,36,2,0.34,1.00001377588853
32983,0,40,40,0,0,0,45,68,0,26976,20,827,182,5.01,5.31,2,10,4,0.06,1.00001377588853
33299,1,24,35,0,0,0,27,77,0,11320,18,836,1191,4.55,5.05,1,34,3,0.31,1.00001377588853
34604,1,32,35,0,0,0,36,55,1,5759,19,866,45,4.71,4.83,1,11,1,0.1,1.00001377588853
34766,1,32,47,2,3,1,36,55,0,2200,20,870,994,4.81,4.97,1,19,7,0.12,1.00001377588853
34849,0,24,25,1,0,0,27,38,1,5508,18,871,1360,4.79,4.96,1,20,1,0.19,1.00001377588853
35335,0,24,41,0,0,0,27,60,0,11955,14,885,159,4.74,4.84,1,21,5,0.16,1.00001377588853
36297,1,40,48,0,0,0,45,130,0,29455,16,910,448,4.64,5.39,2,47,2,0.45,1.00001377588853
59841,0,8,18,0,0,0,9,27,0,14,14,1579,27,5.06,5.14,1,25,10,0.15,1.00001377588853
72577,0,8,10,4,1,0,9,20,0,9021,7,2016,1001,4.59,5.34,1,61,3,0.58,1.00001377588853
34413,0,39,44,0,0,0,44,76,0,5935,19,861,1165,4.75,4.75,2,19,1,0.18,1.00001410863611
64116,0,39,48,2,2,0,44,155,0,14617,15,1726,1057,4.32,4.82,2,18,0,0.18,1.00001410863611
11174,0,31,46,0,0,0,35,50,1,2277,16,239,414,5.41,5.42,1,37,5,0.32,1.00001419435302
35558,1,31,67,0,0,0,35,95,0,14829,21,891,1049,4.02,5.11,1,26,1,0.25,1.00001419435302
37116,1,31,53,0,0,0,35,60,0,14438,15,937,135,4.73,4.88,1,10,0,0.1,1.00001419435302
51844,0,23,19,1,1,0,26,81,0,17872,9,1325,1212,4.3,5.05,1,45,2,0.43,1.00001433955569
70527,1,23,48,0,0,0,26,118,0,27012,17,1962,67,4.11,4.94,1,26,0,0.26,1.00001433955569
42826,1,38,36,0,0,0,43,139,0,8190,16,1085,1216,4.62,5.42,2,40,4,0.36,1.00001445787714
58643,0,38,39,0,0,0,43,78,0,14619,17,1559,1049,4.92,5.62,2,15,0,0.15,1.00001445787714
8155,0,15,16,8,1,0,17,31,0,17037,10,173,93,4.1,4.85,1,35,3,0.32,1.00001463907124
8782,1,30,65,0,0,0,34,131,0,14666,18,186,1054,4.39,5.14,1,58,2,0.56,1.00001463907124
16619,0,30,33,0,0,0,34,43,0,8700,17,385,1001,5.05,5.14,1,51,17,0.34,1.00001463907124
34114,0,45,87,0,0,0,51,131,0,5749,19,854,1114,4.97,5.37,2,39,9,0.3,1.00001463907124
36929,1,30,57,0,1,0,34,80,0,18838,18,929,786,4.98,5.14,1,77,8,0.69,1.00001463907124
1089,1,37,59,0,0,0,42,88,0,6296,19,29,1049,4.75,4.96,2,8,3,0.05,1.00001482487078
1898,0,37,50,0,0,0,42,134,0,16702,19,48,291,4.63,5.39,2,21,1,0.2,1.00001482487078
11749,1,37,28,0,0,0,42,67,0,31180,16,250,33,4.74,5.43,2,30,0,0.3,1.00001482487078
20178,0,37,40,2,0,0,42,89,0,22849,20,484,1151,4.59,5.26,2,13,0,0.13,1.00001482487078
16565,0,22,25,0,0,0,25,51,0,6355,18,384,1049,5,5.83,1,15,3,0.12,1.00001495138329
17214,0,22,33,1,1,0,25,46,0,21700,20,401,1049,4.67,4.83,1,20,1,0.19,1.00001495138329
17671,1,22,55,0,0,0,25,62,0,16863,19,415,1229,4.85,4.93,1,52,7,0.45,1.00001495138329
21840,1,22,44,4,1,0,25,58,0,16073,13,523,445,4.62,5.29,1,33,3,0.3,1.00001495138329
23772,0,22,28,0,0,0,25,59,0,4327,16,572,996,4.85,5.52,1,27,10,0.17,1.00001495138329
35556,0,22,46,4,0,0,25,74,0,18838,15,891,1049,4.01,5.09,1,26,1,0.25,1.00001495138329
37200,1,22,30,0,0,0,25,35,0,24699,19,943,341,5.06,5.14,1,2,0,0.02,1.00001495138329
37528,0,22,33,0,0,0,25,55,0,4079,15,956,169,4.74,4.83,1,39,23,0.16,1.00001495138329
38717,0,22,24,1,2,1,25,79,0,28384,16,984,90,4.92,5.66,1,41,5,0.36,1.00001495138329
47556,0,22,25,4,1,2,25,60,1,10642,15,1229,651,4.02,4.76,1,47,7,0.4,1.00001495138329
50888,0,22,40,1,1,0,25,57,0,15941,16,1306,358,4.65,5.14,1,58,1,0.57,1.00001495138329
54389,0,22,19,3,0,0,25,83,0,25729,13,1394,871,4.05,4.8,1,43,2,0.41,1.00001495138329
56949,0,22,35,0,0,0,25,103,0,28569,16,1491,1049,4.91,5.66,1,17,1,0.16,1.00001495138329
5116,1,29,69,0,0,0,33,159,0,13379,18,108,1277,4.89,5.64,1,50,4,0.46,1.00001511259741
12975,1,29,46,0,0,0,33,80,1,14725,15,281,1203,4.37,4.79,1,35,14,0.21,1.00001511259741
18180,0,29,41,1,0,0,33,49,0,24867,16,429,1056,4.6,4.76,1,31,3,0.28,1.00001511259741
18666,1,29,44,0,0,0,33,62,0,4288,18,445,1049,4.94,5.19,1,22,3,0.19,1.00001511259741
33311,1,29,65,0,0,0,33,101,0,11320,18,836,1191,4.63,5.12,1,34,3,0.31,1.00001511259741
35489,1,36,73,0,0,1,41,99,0,17886,21,890,1049,4.94,5.03,2,22,1,0.21,1.00001521100788
41314,0,57,51,0,0,0,65,159,0,19584,19,1050,1207,5.03,5.79,2,19,0,0.19,1.00001536105389
2429,0,35,25,0,0,0,40,93,0,18629,14,56,1017,5.03,5.75,2,26,0,0.26,1.0000156178287
3578,1,28,33,2,0,0,32,99,0,5797,14,75,1329,4.17,4.88,1,8,1,0.07,1.0000156178287
12980,0,21,15,8,6,2,24,27,0,129,10,281,1203,4.5,4.91,1,35,14,0.21,1.0000156178287
13760,1,35,51,0,0,0,40,82,0,14588,18,302,1087,4.76,5.56,2,40,6,0.34,1.0000156178287
16453,1,28,55,0,0,0,32,81,0,5460,21,381,554,4.63,4.79,1,40,6,0.34,1.0000156178287
16702,0,21,38,2,0,0,24,56,0,10245,13,387,653,4.93,5.34,1,25,6,0.19,1.0000156178287
16970,1,14,24,0,0,0,16,28,0,1381,17,393,1238,4.68,4.85,1,29,11,0.18,1.0000156178287
18122,1,28,49,0,0,0,32,61,0,17928,13,428,1054,5.01,5.1,1,38,12,0.26,1.0000156178287
24627,0,21,15,6,0,0,24,26,0,3939,8,590,221,4.87,5.19,1,39,13,0.26,1.0000156178287
25630,1,14,22,1,0,0,16,44,0,358,11,616,1054,4.57,4.98,1,42,11,0.31,1.0000156178287
26579,1,14,22,4,2,0,16,47,1,2271,17,644,122,4.38,5.05,1,47,10,0.37,1.0000156178287
34439,0,28,43,5,2,0,32,63,0,11159,17,862,1049,4.84,5.01,1,20,5,0.15,1.0000156178287
34590,0,35,24,9,5,3,40,32,0,1561,15,866,45,4.88,5,2,11,1,0.1,1.0000156178287
35841,1,28,39,0,0,0,32,61,0,31865,19,899,1167,4.63,4.79,1,27,0,0.27,1.0000156178287
38118,0,21,54,1,2,0,24,66,1,7239,21,971,898,5,5.08,1,55,22,0.33,1.0000156178287
43679,1,21,20,4,1,0,24,48,0,19422,16,1104,1049,4.57,5.31,1,46,0,0.46,1.0000156178287
44410,1,35,45,1,3,2,40,65,0,26062,16,1127,887,4.5,4.9,2,13,0,0.13,1.0000156178287
54846,0,28,31,0,0,0,32,81,0,17668,18,1407,546,4.47,5.3,1,30,4,0.26,1.0000156178287
56801,1,35,40,0,0,0,40,60,0,16710,19,1483,1049,5.03,5.77,2,7,1,0.06,1.0000156178287
59983,1,7,19,7,1,0,8,26,0,2343,14,1581,735,4.8,4.94,1,26,11,0.15,1.0000156178287
61691,1,21,55,5,0,0,24,154,0,24157,18,1639,1049,4.84,5.58,1,23,0,0.23,1.0000156178287
66962,1,28,35,3,2,1,32,76,0,6425,16,1822,1405,4.66,5.41,1,62,9,0.53,1.0000156178287
3030,0,41,45,0,0,1,47,78,0,19167,14,68,102,5.04,5.71,2,11,1,0.1,1.00001597387437
64150,1,41,67,1,1,0,47,135,0,2202,19,1727,1189,4.8,5.56,2,39,2,0.37,1.00001597387437
104,1,34,64,0,0,0,39,111,0,11276,19,4,898,4.91,5.24,2,28,10,0.18,1.00001604704355
16523,0,34,36,0,0,0,39,99,1,1464,17,383,387,4.99,5.74,2,20,9,0.11,1.00001604704355
50806,1,34,58,0,0,0,39,94,0,24052,22,1304,361,4.75,5.19,2,25,2,0.23,1.00001604704355
18141,1,27,39,0,0,1,31,88,0,8725,13,428,1056,4.92,5.25,1,38,12,0.26,1.00001615806487
18187,0,27,31,2,2,1,31,45,0,17773,17,429,1056,4.82,4.99,1,31,3,0.28,1.00001615806487
47368,0,27,26,1,1,0,31,72,0,27818,17,1227,57,4.84,5.59,1,54,2,0.52,1.00001615806487
59770,0,27,50,0,0,0,31,65,0,817,18,1578,42,4.86,5.11,1,28,14,0.14,1.00001615806487
1787,0,20,26,1,0,0,23,34,0,13040,15,46,895,4.91,5.24,1,57,8,0.49,1.00001634655961
10549,1,20,20,2,1,0,23,100,0,13901,16,221,1063,4.59,5.42,1,72,7,0.65,1.00001634655961
12988,0,20,19,8,3,1,23,35,0,14170,14,281,1203,4.41,4.83,1,35,14,0.21,1.00001634655961
22967,0,20,18,0,0,0,23,32,0,9511,13,551,1226,4.68,5.34,1,39,2,0.37,1.00001634655961
25317,0,20,25,7,4,3,23,52,0,31701,18,606,871,4.22,5.05,1,35,2,0.33,1.00001634655961
19404,1,33,34,0,0,0,38,60,0,992,20,465,1056,5.03,5.7,1,26,1,0.25,1.00001650055698
34773,1,33,38,0,0,0,38,48,0,4360,20,870,994,4.79,4.94,1,19,7,0.12,1.00001650055698
38028,1,33,20,0,0,0,38,26,0,20047,14,969,1175,4.68,4.79,1,9,0,0.09,1.00001650055698
64180,1,33,41,1,1,1,38,99,0,25057,15,1728,692,4.08,4.83,1,30,2,0.28,1.00001650055698
34110,0,46,92,0,0,0,53,140,0,3887,23,854,1114,4.84,5.23,2,39,9,0.3,1.00001656744918
60446,0,46,60,0,0,0,53,107,0,14798,15,1595,42,4.52,5.25,2,57,0,0.57,1.00001656744918
10868,0,13,19,4,2,1,15,34,1,10987,15,229,597,4.2,4.95,1,64,17,0.47,1.00001673708084
16456,0,26,36,0,0,0,30,52,0,16042,19,381,554,4.72,4.89,1,40,6,0.34,1.00001673708084
20786,1,26,47,0,0,0,30,60,0,8489,18,502,538,4.43,4.76,1,55,8,0.47,1.00001673708084
23512,1,26,41,0,0,0,30,75,0,7397,19,566,1401,5.05,5.72,1,44,13,0.31,1.00001673708084
29453,0,26,53,6,4,3,30,152,0,6526,20,715,1199,4.77,5.52,1,60,18,0.42,1.00001673708084
33313,0,26,49,0,0,0,30,87,0,7215,18,836,1191,4.58,5.08,1,34,3,0.31,1.00001673708084
33546,0,13,19,0,0,0,15,42,0,105,12,842,980,4.49,4.91,1,29,14,0.15,1.00001673708084
35368,0,26,30,3,0,0,30,49,0,11955,16,885,164,4.9,5.28,1,21,5,0.16,1.00001673708084
37109,1,26,43,0,0,0,30,64,0,14438,17,937,135,5.03,5.19,1,10,0,0.1,1.00001673708084
51043,1,13,20,9,2,0,15,31,0,9226,13,1310,940,4.65,5.07,1,16,2,0.14,1.00001673708084
54610,0,26,27,3,0,1,30,62,0,1962,16,1399,1049,4.65,5.39,1,17,3,0.14,1.00001673708084
58658,1,26,37,0,0,0,30,103,0,14619,16,1559,1049,4.19,4.88,1,15,0,0.15,1.00001673708084
72903,0,26,30,1,0,0,30,48,0,16624,17,2025,1212,4.73,5.48,1,29,0,0.29,1.00001673708084
16733,0,32,60,0,0,0,37,82,0,16573,18,387,740,4.91,5.08,1,25,6,0.19,1.0000169804962
17096,1,32,56,0,0,0,37,73,0,7756,20,396,1049,4.93,5.1,1,32,2,0.3,1.0000169804962
51402,1,32,35,8,1,0,37,81,0,14232,15,1318,441,4.67,5.4,1,26,1,0.25,1.0000169804962
12981,1,19,16,0,0,0,22,35,0,4507,7,281,1203,4.74,5.16,1,35,14,0.21,1.00001714675217
16942,0,38,33,4,4,2,44,57,0,21354,19,392,1049,5.05,5.13,2,35,3,0.32,1.00001714675217
18099,0,19,27,6,2,0,22,40,1,8812,15,427,1049,5.03,5.12,1,22,5,0.17,1.00001714675217
18624,0,38,52,0,0,0,44,61,0,26261,17,443,1049,4.91,5.08,2,13,1,0.12,1.00001714675217
25648,0,19,14,2,1,0,22,26,0,17481,11,616,1056,4.43,4.85,1,42,11,0.31,1.00001714675217
26304,0,38,57,0,0,3,44,151,0,2954,18,637,1411,4.57,5.32,2,50,22,0.28,1.00001714675217
26565,0,19,24,7,5,3,22,48,1,421,16,644,74,4.1,4.85,1,47,10,0.37,1.00001714675217
26864,1,38,58,0,0,0,44,66,0,880,15,652,1148,4.82,4.98,2,6,0,0.06,1.00001714675217
37443,0,38,58,0,0,1,44,97,0,26502,20,955,158,4.67,4.84,2,28,2,0.26,1.00001714675217
45240,1,38,49,0,0,0,44,110,1,5288,18,1164,1049,4.82,5.55,2,19,1,0.18,1.00001714675217
47189,1,19,21,0,0,0,22,47,0,2478,12,1223,1396,4.05,4.8,1,54,16,0.38,1.00001714675217
59871,1,19,43,0,0,0,22,51,1,178,19,1579,58,4.84,5.17,1,25,10,0.15,1.00001714675217
67736,1,19,21,0,0,0,22,73,1,4075,10,1851,1254,4.91,5.66,1,40,17,0.23,1.00001714675217
34060,1,44,162,0,0,0,51,157,1,5434,19,853,1157,4.73,5.49,2,21,7,0.14,1.00001726751736
2610,0,25,55,0,0,0,29,69,0,28024,15,58,63,4.7,4.87,1,47,1,0.46,1.0000173592156
6085,1,25,37,6,1,0,29,91,0,7293,16,127,1049,4.18,4.84,1,22,5,0.17,1.0000173592156
15078,1,25,20,0,0,0,29,89,0,24116,13,340,1049,4.57,5.31,1,21,1,0.2,1.0000173592156
16593,1,25,32,0,0,0,29,39,0,17756,18,385,369,4.81,4.97,1,51,17,0.34,1.0000173592156
28939,0,25,24,0,0,0,29,88,0,17869,17,703,194,4.41,5.17,1,23,1,0.22,1.0000173592156
50370,0,25,27,0,2,0,29,59,0,284,17,1293,1344,4.62,5.03,1,37,16,0.21,1.0000173592156
50871,1,25,30,0,0,0,29,95,0,26714,16,1306,358,4.65,5.15,1,58,1,0.57,1.0000173592156
68459,1,25,45,0,0,0,29,127,0,28115,21,1872,824,4.81,5.64,1,29,0,0.29,1.0000173592156
16464,1,31,34,3,0,0,36,44,0,20286,20,381,554,4.9,5.07,1,40,6,0.34,1.00001748924463
17333,1,31,50,0,0,1,36,77,0,4197,19,406,1049,4.96,5.04,1,27,3,0.24,1.00001748924463
16434,0,37,55,0,0,0,43,74,0,20286,21,381,4,4.94,5.1,2,40,6,0.34,1.00001757702033
37055,0,37,49,0,0,0,43,88,0,27921,17,934,168,4.47,5.21,2,40,5,0.35,1.00001757702033
50612,0,37,24,0,0,0,43,86,0,21925,16,1300,360,4.72,5.12,2,12,0,0.12,1.00001757702033
34100,0,43,105,0,0,0,50,126,0,15416,23,854,1101,4.88,5,2,39,9,0.3,1.00001764025965
